iter	Passed	Remaining
1654	173519	141017
1655	173624	140913
1656	173731	140809
1657	173836	140705
1658	173942	140601
1659	174050	140498
1660	174158	140396
1661	174266	140293
1662	174373	140191
1663	174478	140085
1664	174584	139981
1665	174689	139877
1666	174795	139773
1667	174898	139667
1668	175003	139562
1669	175112	139460
1670	175219	139357
1671	175324	139253
1672	175430	139148
1673	175535	139044
1674	175640	138939
1675	175744	138834
1676	175849	138729
1677	175952	138623
1678	176058	138518
1679	176161	138412
1680	176268	138309
1681	176372	138203
1682	176477	138098
1683	176581	137993
1684	176688	137890
1685	176794	137786
1686	176901	137682
1687	177005	137577
1688	177112	137474
1689	177217	137369
1690	177321	137264
1691	177425	137159
1692	177530	137054
1693	177634	136948
1694	177739	136843
1695	177843	136738
1696	177951	136635
1697	178056	136530
1698	178161	136426
1699	178265	136320
1700	178372	136217
1701	178478	136113
1702	178585	136010
1703	178689	135904
1704	178794	135800
1705	178898	135694
1706	179004	135590
1707	179111	135486
1708	179217	135382
1709	179322	135278
1710	179428	135174
1711	179534	135070
1712	179639	134965
1713	179744	134861
1714	179850	134756
1715	179955	134651
1716	180062	134548
1717	180166	134443
1718	180271	134338
1719	180377	134234
1720	180483	134130
1721	180588	134025
1722	180695	133922
1723	180800	133817
1724	180906	133713
1725	181009	133607
1726	181113	133502
1727	181219	133397
1728	181325	133293
1729	181429	133188
1730	181534	133083
1731	181639	132978
1732	181746	132875
1733	181850	132769
1734	181954	132664
1735	182058	132558
1736	182166	132455
1737	182271	132351
1738	182377	132247
1739	182482	132142
1740	182588	132038
1741	182692	131932
1742	182796	131827
1743	182900	131722
1744	183006	131617
1745	183109	131511
1746	183215	131407
1747	183319	131302
1748	183424	131197
1749	183529	131092
1750	183634	130987
1751	183740	130883
1752	183845	130779
1753	183950	130674
1754	184056	130570
1755	184160	130464
1756	184266	130360
1757	184371	130255
1758	184476	130150
1759	184579	130044
1760	184684	129939
1761	184789	129835
1762	184895	129730
1763	184999	129625
1764	185105	129521
1765	185210	129416
1766	185316	129312
1767	185418	129205
1768	185524	129101
1769	185627	128995
1770	185733	128891
1771	185839	128787
1772	185944	128682
1773	186048	128577
1774	186155	128473
1775	186259	128368
1776	186366	128264
1777	186470	128159
1778	186575	128054
1779	186679	127948
1780	186784	127844
1781	186888	127738
1782	186994	127634
1783	187099	127529
1784	187203	127424
1785	187309	127320
1786	187413	127214
1787	187519	127110
1788	187624	127005
1789	187728	126900
1790	187834	126795
1791	187940	126691
1792	188045	126587
1793	188151	126483
1794	188257	126379
1795	188363	126274
1796	188467	126169
1797	188572	126064
1798	188679	125961
1799	188785	125856
1800	188888	125750
1801	188993	125646
1802	189097	125540
1803	189202	125435
1804	189307	125330
1805	189413	125226
1806	189517	125121
1807	189623	125016
1808	189727	124911
1809	189832	124807
1810	189937	124702
1811	190043	124597
1812	190148	124492
1813	190252	124388
1814	190357	124282
1815	190463	124178
1816	190567	124073
1817	190673	123969
1818	190778	123864
1819	190884	123760
1820	190989	123655
1821	191096	123552
1822	191202	123447
1823	191307	123343
1824	191411	123237
1825	191517	123133
1826	191623	123029
1827	191730	122925
1828	191835	122821
1829	191941	122716
1830	192044	122610
1831	192150	122506
1832	192256	122401
1833	192362	122297
1834	192466	122192
1835	192572	122088
1836	192677	121983
1837	192784	121880
1838	192889	121774
1839	192994	121670
1840	193099	121565
1841	193205	121461
1842	193309	121356
1843	193415	121251
1844	193519	121146
1845	193624	121041
1846	193730	120937
1847	193835	120832
1848	193939	120726
1849	194046	120623
1850	194151	120518
1851	194257	120414
1852	194361	120309
1853	194469	120206
1854	194574	120101
1855	194680	119997
1856	194785	119892
1857	194890	119787
1858	194996	119682
1859	195103	119579
1860	195216	119479
1861	195324	119376
1862	195430	119272
1863	195536	119168
1864	195640	119062
1865	195746	118958
1866	195851	118853
1867	195958	118750
1868	196060	118643
1869	196166	118539
1870	196272	118434
1871	196377	118330
1872	196482	118225
1873	196586	118119
1874	196690	118014
1875	196796	117909
1876	196900	117804
1877	197006	117700
1878	197113	117596
1879	197220	117493
1880	197327	117389
1881	197434	117285
1882	197539	117180
1883	197644	117075
1884	197748	116970
1885	197854	116866
1886	197958	116761
1887	198064	116656
1888	198169	116551
1889	198274	116447
1890	198378	116341
1891	198483	116236
1892	198587	116131
1893	198693	116026
1894	198797	115921
1895	198904	115817
1896	199005	115710
1897	199112	115606
1898	199216	115501
1899	199321	115396
1900	199424	115290
1901	199531	115186
1902	199635	115081
1903	199741	114977
1904	199845	114871
1905	199951	114767
1906	200056	114662
1907	200163	114558
1908	200266	114453
1909	200372	114348
1910	200477	114243
1911	200582	114138
1912	200686	114033
1913	200794	113930
1914	200900	113825
1915	201005	113721
1916	201110	113616
1917	201217	113512
1918	201322	113407
1919	201427	113302
1920	201530	113197
1921	201636	113092
1922	201740	112987
1923	201846	112883
1924	201951	112778
1925	202057	112673
1926	202162	112569
1927	202269	112464
1928	202372	112359
1929	202478	112254
1930	202583	112149
1931	202688	112045
1932	202793	111940
1933	202899	111836
1934	203005	111731
1935	203110	111626
1936	203214	111521
1937	203320	111417
1938	203424	111311
1939	203530	111207
1940	203633	111101
1941	203737	110996
1942	203841	110890
1943	203945	110785
1944	204050	110680
1945	204155	110575
1946	204260	110470
1947	204365	110365
1948	204469	110260
1949	204575	110155
1950	204680	110051
1951	204787	109947
1952	204891	109842
1953	204997	109737
1954	205102	109632
1955	205207	109528
1956	205313	109423
1957	205420	109319
1958	205524	109214
1959	205630	109110
1960	205736	109005
1961	205841	108901
1962	205945	108795
1963	206051	108691
1964	206157	108586
1965	206264	108482
1966	206367	108377
1967	206473	108272
1968	206578	108167
1969	206683	108063
1970	206787	107957
1971	206893	107852
1972	206998	107748
1973	207103	107643
1974	207208	107538
1975	207314	107434
1976	207420	107329
1977	207525	107225
1978	207631	107120
1979	207737	107016
1980	207841	106910
1981	207946	106806
1982	208050	106700
1983	208156	106596
1984	208259	106490
1985	208365	106386
1986	208471	106281
1987	208575	106176
1988	208681	106072
1989	208788	105968
1990	208894	105863
1991	209000	105759
1992	209104	105653
1993	209210	105549
1994	209316	105444
1995	209423	105341
1996	209527	105235
1997	209631	105130
1998	209736	105025
1999	209842	104921
2000	209945	104815
2001	210050	104710
2002	210153	104604
2003	210258	104499
2004	210364	104395
2005	210468	104290
2006	210573	104184
2007	210676	104079
2008	210782	103975
2009	210888	103870
2010	210993	103765
2011	211097	103660
2012	211201	103555
2013	211307	103450
2014	211413	103346
2015	211518	103241
2016	211624	103136
2017	211728	103031
2018	211833	102926
2019	211938	102821
2020	212043	102716
2021	212148	102612
2022	212254	102507
2023	212358	102402
2024	212465	102298
2025	212569	102192
2026	212673	102087
2027	212779	101982
2028	212883	101877
2029	212987	101772
2030	213094	101668
2031	213198	101562
2032	213303	101457
2033	213408	101353
2034	213513	101248
2035	213617	101143
2036	213722	101038
2037	213827	100933
2038	213933	100828
2039	214037	100723
2040	214143	100618
2041	214247	100513
2042	214352	100408
2043	214457	100304
2044	214563	100199
2045	214668	100094
2046	214775	99990
2047	214878	99884
2048	214983	99779
2049	215088	99675
2050	215195	99571
2051	215299	99465
2052	215404	99361
2053	215508	99255
2054	215614	99151
2055	215719	99046
2056	215824	98941
2057	215929	98836
2058	216034	98731
2059	216139	98626
2060	216245	98522
2061	216349	98417
2062	216455	98312
2063	216559	98207
2064	216666	98103
2065	216770	97998
2066	216876	97893
2067	216980	97788
2068	217085	97683
2069	217188	97577
2070	217294	97473
2071	217399	97368
2072	217504	97263
2073	217608	97158
2074	217713	97052
2075	217819	96948
2076	217924	96843
2077	218027	96738
2078	218133	96633
2079	218239	96528
2080	218345	96424
2081	218452	96320
2082	218558	96216
2083	218666	96112
2084	218772	96008
2085	218877	95903
2086	218983	95798
2087	219088	95693
2088	219194	95589
2089	219299	95484
2090	219405	95379
2091	219510	95274
2092	219615	95170
2093	219720	95065
2094	219830	94962
2095	219936	94857
2096	220042	94753
2097	220145	94648
2098	220250	94542
2099	220353	94437
2100	220460	94333
2101	220564	94227
2102	220670	94123
2103	220774	94018
2104	220880	93913
2105	220984	93808
2106	221089	93703
2107	221194	93598
2108	221300	93494
2109	221405	93389
2110	221512	93284
2111	221616	93179
2112	221722	93075
2113	221826	92969
2114	221933	92865
2115	222038	92760
2116	222144	92656
2117	222248	92551
2118	222354	92446
2119	222459	92341
2120	222565	92237
2121	222670	92132
2122	222776	92027
2123	222881	91922
2124	222987	91818
2125	223091	91713
2126	223198	91608
2127	223302	91503
2128	223409	91399
2129	223513	91294
2130	223619	91189
2131	223726	91085
2132	223833	90981
2133	223937	90876
2134	224042	90771
2135	224147	90666
2136	224253	90562
2137	224359	90457
2138	224464	90352
2139	224570	90247
2140	224675	90143
2141	224778	90037
2142	224883	89932
2143	224988	89827
2144	225094	89723
2145	225197	89617
2146	225303	89512
2147	225407	89407
2148	225513	89302
2149	225617	89197
2150	225722	89092
2151	225827	88987
2152	225933	88883
2153	226038	88778
2154	226144	88673
2155	226247	88568
2156	226353	88463
2157	226459	88358
2158	226565	88254
2159	226668	88148
2160	226773	88043
2161	226879	87939
2162	226984	87834
2163	227088	87729
2164	227193	87624
2165	227298	87519
2166	227405	87415
2167	227510	87310
2168	227614	87204
2169	227719	87099
2170	227825	86995
2171	227930	86890
2172	228035	86785
2173	228138	86679
2174	228243	86575
2175	228349	86470
2176	228455	86365
2177	228558	86260
2178	228664	86155
2179	228768	86050
2180	228874	85945
2181	228979	85840
2182	229085	85736
2183	229191	85631
2184	229296	85527
2185	229401	85422
2186	229506	85317
2187	229610	85211
2188	229717	85107
2189	229822	85002
2190	229926	84897
2191	230030	84792
2192	230137	84688
2193	230243	84583
2194	230348	84478
2195	230452	84373
2196	230558	84268
2197	230664	84164
2198	230770	84059
2199	230875	83954
2200	230982	83850
2201	231087	83745
2202	231193	83641
2203	231300	83536
2204	231404	83431
2205	231510	83327
2206	231617	83222
2207	231721	83117
2208	231828	83013
2209	231932	82908
2210	232037	82803
2211	232141	82697
2212	232248	82593
2213	232353	82488
2214	232458	82383
2215	232564	82279
2216	232669	82174
2217	232774	82069
2218	232878	81964
2219	232983	81858
2220	233088	81754
2221	233193	81649
2222	233301	81545
2223	233405	81440
2224	233510	81335
2225	233613	81229
2226	233720	81125
2227	233825	81020
2228	233930	80915
2229	234034	80810
2230	234139	80705
2231	234243	80600
2232	234349	80495
2233	234456	80391
2234	234561	80286
2235	234667	80181
2236	234773	80077
2237	234877	79971
2238	234982	79866
2239	235086	79761
2240	235192	79656
2241	235297	79551
2242	235404	79447
2243	235510	79342
2244	235617	79238
2245	235721	79133
2246	235826	79028
2247	235931	78923
2248	236036	78818
2249	236142	78714
2250	236247	78609
2251	236351	78504
2252	236457	78399
2253	236563	78294
2254	236668	78189
2255	236773	78084
2256	236878	77979
2257	236982	77874
2258	237087	77769
2259	237192	77664
2260	237298	77560
2261	237403	77455
2262	237511	77351
2263	237615	77246
2264	237720	77141
2265	237824	77035
2266	237929	76930
2267	238034	76825
2268	238140	76721
2269	238244	76616
2270	238349	76511
2271	238454	76406
2272	238560	76301
2273	238665	76196
2274	238771	76092
2275	238875	75986
2276	238981	75882
2277	239086	75777
2278	239192	75672
2279	239296	75567
2280	239403	75462
2281	239508	75357
2282	239613	75253
2283	239718	75148
2284	239822	75042
2285	239927	74937
2286	240033	74833
2287	240138	74728
2288	240244	74623
2289	240347	74518
2290	240454	74413
2291	240559	74308
2292	240662	74203
2293	240768	74098
2294	240872	73993
2295	240978	73888
2296	241083	73784
2297	241195	73680
2298	241300	73576
2299	241406	73471
2300	241511	73366
2301	241616	73261
2302	241719	73156
2303	241825	73051
2304	241930	72946
2305	242034	72841
2306	242139	72736
2307	242245	72631
2308	242348	72526
2309	242455	72421
2310	242560	72316
2311	242665	72211
2312	242770	72106
2313	242875	72001
2314	242979	71896
2315	243085	71792
2316	243189	71686
2317	243296	71582
2318	243400	71477
2319	243507	71372
2320	243609	71267
2321	243715	71162
2322	243819	71057
2323	243925	70952
2324	244030	70847
2325	244135	70742
2326	244239	70637
2327	244343	70532
2328	244449	70427
2329	244555	70322
2330	244660	70217
2331	244768	70113
2332	244873	70008
2333	244978	69903
2334	245081	69798
2335	245187	69693
2336	245291	69588
2337	245396	69483
2338	245503	69379
2339	245608	69274
2340	245714	69169
2341	245819	69064
2342	245923	68959
2343	246028	68854
2344	246132	68749
2345	246236	68644
2346	246342	68539
2347	246448	68434
2348	246554	68329
2349	246660	68225
2350	246765	68120
2351	246871	68015
2352	246976	67910
2353	247082	67805
2354	247186	67700
2355	247292	67596
2356	247397	67491
2357	247503	67386
2358	247609	67281
2359	247714	67176
2360	247819	67071
2361	247924	66967
2362	248028	66861
2363	248134	66756
2364	248239	66652
2365	248345	66547
2366	248450	66442
2367	248556	66337
2368	248661	66232
2369	248767	66128
2370	248872	66023
2371	248976	65917
2372	249080	65812
2373	249186	65708
2374	249291	65603
2375	249397	65498
2376	249502	65393
2377	249609	65288
2378	249713	65183
2379	249819	65079
2380	249923	64973
2381	250028	64868
2382	250133	64763
2383	250239	64659
2384	250344	64554
2385	250449	64449
2386	250553	64344
2387	250660	64239
2388	250764	64134
2389	250869	64029
2390	250973	63924
2391	251077	63819
2392	251181	63713
2393	251287	63609
2394	251393	63504
2395	251500	63399
2396	251605	63295
2397	251711	63190
2398	251815	63085
2399	251920	62980
2400	252025	62875
2401	252130	62770
2402	252234	62665
2403	252340	62560
2404	252446	62455
2405	252551	62350
2406	252656	62245
2407	252761	62140
2408	252865	62035
2409	252971	61930
2410	253075	61825
2411	253180	61720
2412	253285	61615
2413	253391	61510
2414	253496	61405
2415	253601	61300
2416	253706	61195
2417	253811	61091
2418	253915	60985
2419	254020	60880
2420	254125	60776
2421	254230	60671
2422	254335	60566
2423	254441	60461
2424	254547	60356
2425	254653	60251
2426	254757	60146
2427	254864	60042
2428	254970	59937
2429	255075	59832
2430	255179	59727
2431	255285	59622
2432	255390	59517
2433	255496	59412
2434	255602	59308
2435	255708	59203
2436	255813	59098
2437	255919	58993
2438	256024	58888
2439	256132	58784
2440	256235	58679
2441	256342	58574
2442	256446	58469
2443	256552	58364
2444	256658	58259
2445	256764	58155
2446	256869	58050
2447	256974	57945
2448	257079	57840
2449	257185	57735
2450	257289	57630
2451	257396	57525
2452	257502	57421
2453	257608	57316
2454	257712	57211
2455	257817	57106
2456	257922	57001
2457	258026	56895
2458	258130	56790
2459	258234	56685
2460	258339	56580
2461	258444	56475
2462	258549	56370
2463	258656	56266
2464	258759	56160
2465	258864	56055
2466	258969	55950
2467	259076	55846
2468	259181	55741
2469	259287	55636
2470	259392	55531
2471	259497	55426
2472	259601	55321
2473	259706	55216
2474	259811	55111
2475	259916	55006
2476	260022	54901
2477	260125	54796
2478	260230	54691
2479	260334	54586
2480	260440	54481
2481	260545	54376
2482	260652	54271
2483	260756	54166
2484	260861	54061
2485	260967	53956
2486	261072	53852
2487	261176	53746
2488	261282	53642
2489	261387	53537
2490	261493	53432
2491	261598	53327
2492	261704	53222
2493	261809	53117
2494	261914	53012
2495	262018	52907
2496	262123	52802
2497	262227	52697
2498	262333	52592
2499	262438	52487
2500	262545	52383
2501	262651	52278
2502	262757	52173
2503	262861	52068
2504	262966	51963
2505	263071	51858
2506	263176	51753
2507	263281	51648
2508	263387	51543
2509	263490	51438
2510	263595	51333
2511	263700	51228
2512	263805	51123
2513	263911	51018
2514	264018	50914
2515	264123	50809
2516	264228	50704
2517	264332	50599
2518	264438	50494
2519	264542	50389
2520	264649	50284
2521	264753	50179
2522	264860	50074
2523	264963	49969
2524	265069	49864
2525	265175	49759
2526	265281	49654
2527	265385	49549
2528	265490	49444
2529	265595	49339
2530	265702	49235
2531	265806	49130
2532	265911	49025
2533	266015	48919
2534	266121	48815
2535	266226	48710
2536	266331	48605
2537	266436	48500
2538	266542	48395
2539	266647	48290
2540	266753	48185
2541	266857	48080
2542	266962	47975
2543	267066	47870
2544	267172	47765
2545	267278	47660
2546	267383	47555
2547	267488	47450
2548	267593	47345
2549	267698	47240
2550	267803	47135
2551	267906	47030
2552	268012	46925
2553	268117	46820
2554	268223	46716
2555	268328	46610
2556	268432	46505
2557	268537	46400
2558	268643	46296
2559	268747	46191
2560	268853	46086
2561	268958	45981
2562	269064	45876
2563	269168	45771
2564	269274	45666
2565	269379	45561
2566	269484	45456
2567	269588	45351
2568	269694	45246
2569	269799	45141
2570	269904	45036
2571	270009	44931
2572	270115	44826
2573	270220	44721
2574	270327	44617
2575	270431	44512
2576	270536	44407
2577	270641	44302
2578	270746	44197
2579	270850	44091
2580	270956	43987
2581	271060	43881
2582	271165	43776
2583	271271	43672
2584	271375	43567
2585	271480	43462
2586	271586	43357
2587	271690	43252
2588	271795	43147
2589	271900	43042
2590	272004	42937
2591	272109	42832
2592	272215	42727
2593	272318	42621
2594	272423	42517
2595	272528	42411
2596	272634	42307
2597	272740	42202
2598	272844	42097
2599	272948	41992
2600	273053	41887
2601	273157	41782
2602	273262	41676
2603	273367	41571
2604	273473	41467
2605	273579	41362
2606	273684	41257
2607	273788	41152
2608	273892	41047
2609	273997	40942
2610	274102	40837
2611	274208	40732
2612	274314	40627
2613	274421	40522
2614	274525	40417
2615	274632	40313
2616	274738	40208
2617	274843	40103
2618	274946	39997
2619	275051	39892
2620	275155	39787
2621	275259	39682
2622	275364	39577
2623	275470	39472
2624	275575	39367
2625	275680	39263
2626	275786	39158
2627	275892	39053
2628	275997	38948
2629	276102	38843
2630	276208	38738
2631	276313	38633
2632	276418	38528
2633	276523	38423
2634	276629	38318
2635	276735	38213
2636	276838	38108
2637	276943	38003
2638	277049	37898
2639	277155	37793
2640	277258	37688
2641	277364	37583
2642	277469	37478
2643	277574	37373
2644	277679	37268
2645	277785	37163
2646	277890	37059
2647	277995	36954
2648	278100	36849
2649	278205	36744
2650	278309	36639
2651	278415	36534
2652	278520	36429
2653	278626	36324
2654	278733	36219
2655	278839	36114
2656	278944	36009
2657	279050	35904
2658	279155	35799
2659	279260	35694
2660	279365	35589
2661	279472	35485
2662	279577	35380
2663	279683	35275
2664	279789	35170
2665	279894	35065
2666	279998	34960
2667	280104	34855
2668	280209	34750
2669	280315	34645
2670	280419	34540
2671	280523	34435
2672	280628	34330
2673	280734	34225
2674	280838	34120
2675	280945	34015
2676	281048	33910
2677	281154	33805
2678	281258	33700
2679	281364	33595
2680	281468	33490
2681	281574	33385
2682	281680	33280
2683	281786	33176
2684	281889	33070
2685	281995	32965
2686	282099	32860
2687	282206	32756
2688	282311	32651
2689	282417	32546
2690	282521	32441
2691	282626	32336
2692	282732	32231
2693	282837	32126
2694	282942	32021
2695	283046	31916
2696	283150	31811
2697	283255	31706
2698	283360	31601
2699	283465	31496
2700	283570	31391
2701	283675	31286
2702	283780	31181
2703	283886	31076
2704	283991	30971
2705	284098	30866
2706	284202	30761
2707	284308	30656
2708	284412	30551
2709	284519	30446
2710	284624	30341
2711	284730	30236
2712	284834	30131
2713	284940	30026
2714	285044	29921
2715	285151	29816
2716	285255	29711
2717	285362	29607
2718	285466	29502
2719	285571	29397
2720	285677	29292
2721	285783	29187
2722	285887	29082
2723	285994	28977
2724	286098	28872
2725	286204	28767
2726	286308	28662
2727	286413	28557
2728	286518	28452
2729	286624	28347
2730	286728	28242
2731	286835	28137
2732	286939	28032
2733	287045	27927
2734	287148	27822
2735	287253	27717
2736	287358	27612
2737	287464	27507
2738	287568	27402
2739	287675	27297
2740	287781	27192
2741	287886	27087
2742	287994	26983
2743	288101	26878
2744	288204	26773
2745	288311	26668
2746	288417	26563
2747	288524	26458
2748	288627	26353
2749	288732	26248
2750	288836	26143
2751	288941	26038
2752	289045	25933
2753	289151	25828
2754	289255	25723
2755	289361	25618
2756	289466	25513
2757	289573	25408
2758	289679	25303
2759	289785	25198
2760	289890	25093
2761	289994	24988
2762	290099	24883
2763	290205	24778
2764	290308	24673
2765	290412	24568
2766	290517	24463
2767	290622	24358
2768	290727	24253
2769	290832	24148
2770	290937	24043
2771	291042	23938
2772	291148	23833
2773	291252	23728
2774	291358	23623
2775	291465	23518
2776	291569	23413
2777	291675	23308
2778	291783	23204
2779	291888	23099
2780	291991	22993
2781	292095	22888
2782	292200	22783
2783	292305	22678
2784	292410	22573
2785	292516	22468
2786	292621	22363
2787	292727	22259
2788	292832	22154
2789	292939	22049
2790	293043	21944
2791	293149	21839
2792	293254	21734
2793	293360	21629
2794	293468	21524
2795	293573	21419
2796	293677	21314
2797	293784	21209
2798	293889	21104
2799	293995	20999
2800	294100	20894
2801	294206	20789
2802	294311	20684
2803	294417	20579
2804	294522	20474
2805	294627	20369
2806	294732	20264
2807	294837	20159
2808	294941	20054
2809	295047	19949
2810	295152	19844
2811	295257	19739
2812	295361	19634
2813	295467	19529
2814	295571	19424
2815	295677	19319
2816	295780	19214
2817	295885	19109
2818	295989	19004
2819	296094	18899
2820	296198	18794
2821	296303	18689
2822	296408	18584
2823	296514	18479
2824	296617	18374
2825	296722	18269
2826	296827	18164
2827	296932	18059
2828	297037	17954
2829	297142	17849
2830	297247	17744
2831	297353	17639
2832	297457	17534
2833	297562	17429
2834	297668	17324
2835	297774	17219
2836	297880	17114
2837	297985	17009
2838	298089	16904
2839	298194	16799
2840	298298	16694
2841	298405	16589
2842	298509	16484
2843	298615	16379
2844	298719	16274
2845	298825	16169
2846	298930	16064
2847	299036	15959
2848	299141	15854
2849	299245	15749
2850	299350	15644
2851	299456	15539
2852	299560	15434
2853	299665	15329
2854	299768	15224
2855	299873	15119
2856	299977	15014
2857	300082	14909
2858	300188	14804
2859	300293	14699
2860	300398	14594
2861	300503	14489
2862	300609	14384
2863	300716	14279
2864	300821	14174
2865	300926	14069
2866	301033	13964
2867	301139	13859
2868	301242	13754
2869	301347	13649
2870	301451	13544
2871	301556	13439
2872	301660	13334
2873	301768	13229
2874	301873	13124
2875	301979	13019
2876	302083	12914
2877	302188	12809
2878	302294	12704
2879	302399	12599
2880	302504	12494
2881	302609	12389
2882	302715	12285
2883	302821	12180
2884	302926	12075
2885	303032	11970
2886	303139	11865
2887	303244	11760
2888	303349	11655
2889	303455	11550
2890	303560	11445
2891	303666	11340
2892	303771	11235
2893	303877	11130
2894	303984	11025
2895	304089	10920
2896	304193	10815
2897	304299	10710
2898	304404	10605
2899	304509	10500
2900	304616	10395
2901	304723	10290
2902	304829	10185
2903	304934	10080
2904	305040	9975
2905	305146	9870
2906	305251	9765
2907	305356	9660
2908	305461	9555
2909	305565	9450
2910	305670	9345
2911	305776	9240
2912	305882	9135
2913	305989	9030
2914	306093	8925
2915	306199	8820
2916	306303	8715
2917	306409	8610
2918	306514	8505
2919	306620	8400
2920	306725	8295
2921	306833	8190
2922	306937	8085
2923	307042	7980
2924	307147	7875
2925	307253	7770
2926	307357	7665
2927	307463	7560
2928	307569	7455
2929	307675	7350
2930	307779	7245
2931	307884	7140
2932	307989	7035
2933	308094	6930
2934	308199	6825
2935	308305	6720
2936	308410	6615
2937	308517	6510
2938	308623	6405
2939	308733	6300
2940	308840	6195
2941	308946	6090
2942	309051	5985
2943	309162	5880
2944	309264	5775
2945	309370	5670
2946	309475	5565
2947	309582	5460
2948	309686	5355
2949	309791	5250
2950	309897	5145
2951	310003	5040
2952	310108	4935
2953	310214	4830
2954	310320	4725
2955	310425	4620
2956	310528	4515
2957	310634	4410
2958	310737	4305
2959	310843	4200
2960	310948	4095
2961	311053	3990
2962	311159	3885
2963	311262	3780
2964	311368	3675
2965	311472	3570
2966	311578	3465
2967	311682	3360
2968	311787	3255
2969	311891	3150
2970	311996	3045
2971	312101	2940
2972	312205	2835
2973	312311	2730
2974	312415	2625
2975	312522	2520
2976	312626	2415
2977	312732	2310
2978	312837	2205
2979	312943	2100
2980	313046	1995
2981	313152	1890
2982	313256	1785
2983	313363	1680
2984	313467	1575
2985	313573	1470
2986	313679	1365
2987	313785	1260
2988	313890	1155
2989	313996	1050
2990	314100	945
2991	314204	840
2992	314308	735
2993	314416	630
2994	314521	525
2995	314629	420
2996	314733	315
2997	314839	210
2998	314947	105
2999	315054	0
