iter	Logloss
2926	0.3352027962
2927	0.3351534476
2928	0.3351279757
2929	0.3351039295
2930	0.3350719295
2931	0.3350559279
2932	0.3350233825
2933	0.334988502
2934	0.3349485569
2935	0.3349098312
2936	0.3349026899
2937	0.3348930463
2938	0.3348792603
2939	0.3348384842
2940	0.334826913
2941	0.3347983308
2942	0.3347752819
2943	0.3347517295
2944	0.3347402301
2945	0.3347323681
2946	0.3347155275
2947	0.334666006
2948	0.3346508347
2949	0.3346415822
2950	0.3345844871
2951	0.3345344157
2952	0.3344901415
2953	0.334471198
2954	0.3344647411
2955	0.3344460481
2956	0.3344049686
2957	0.3343583093
2958	0.3343403507
2959	0.3343351559
2960	0.3342882297
2961	0.3342194714
2962	0.3341457633
2963	0.3341068793
2964	0.3340864649
2965	0.334063314
2966	0.3340055255
2967	0.3339897375
2968	0.3339447468
2969	0.3339353852
2970	0.3339061016
2971	0.3338526506
2972	0.3338309922
2973	0.3337780252
2974	0.3337669943
2975	0.3337304516
2976	0.3337147898
2977	0.3336790111
2978	0.3336646433
2979	0.3336451182
2980	0.3336146406
2981	0.3335604284
2982	0.3335540042
2983	0.3335381202
2984	0.3334673303
2985	0.3334610728
2986	0.3334526601
2987	0.3334122714
2988	0.3334036383
2989	0.3333446763
2990	0.3333074076
2991	0.3332804558
2992	0.333248738
2993	0.3332204758
2994	0.3331821832
2995	0.3331646123
2996	0.3331247413
2997	0.3330977899
2998	0.3330660205
2999	0.3330594417
